"","geneID","EE-SRS266838","L4-SRS266839","YA_female-SRS266840","YA_male-SRS266841","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"2760","WBGene00149955",0.11585955377446,0.352188497858239,0.134440116070219,0,"Cbn-srv-11","CBN11230","","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class v (Srv)","srv-11 | WBGene00005722",78.806,"Cbr-srv-11 | WBGene00034503",76.1194,"CRE26882 | WBGene00074605",54.3284,"Cjp-srv-11 | WBGene00131239",37.0149
"2761","WBGene00149959",0,0,0,0,"CBN11234","CBN11234","Cysteine rich repeat-containing domain protein","","M195.2 | WBGene00010948",76.5217,"CBG00704 | WBGene00024054",82.6087,"CRE01580 | WBGene00053868",82.3188,"CJA15027 | WBGene00134231",64.9275
"2762","WBGene00149960",0,0,0,0,"CBN11235","CBN11235","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2763","WBGene00149969",0,0,0,0.260534246314808,"CBN11244","CBN11244","Nuclear receptor domain-containing protein","Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"2764","WBGene00149971",0,0,0,0,"CBN11246","CBN11246","CUB_2 domain-containing protein","",NA,NA,NA,NA,"CRE16042 | WBGene00082043",34.3284,"CJA31310 | WBGene00207157",19.403
"2765","WBGene00149974",0.0579297768872298,0,0,0,"CBN11249","CBN11249","DUF5641 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2766","WBGene00149978",0,0,0,0,"CBN11253","CBN11253","Smr domain-containing protein","Smr domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"2767","WBGene00149980",0,0.0586980829763732,0,0,"CBN11255","CBN11255","Protein kinase domain-containing protein","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site","K09C6.8 | WBGene00019562",14.9502,NA,NA,"CRE23073 | WBGene00069640",38.206,NA,NA
"2768","WBGene00149981",0,0,0,0,"CBN11256","CBN11256","G_PROTEIN_RECEP_F3_4 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2769","WBGene00149982",0,0.146745207440933,0.0672200580351093,0.260534246314808,"CBN11257","CBN11257","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,"CRE12085 | WBGene00065872",55.3073,"CJA17934 | WBGene00137137",17.8771
"2770","WBGene00149984",0.0579297768872298,0,0,0,"Cbn-srt-22","CBN11259","CBN-SRT-22 protein","7TM GPCR, serpentine receptor class t (Srt)","srt-22 | WBGene00014191",59.7902,"Cbr-srt-22.2 | WBGene00042770",67.4825,"Cre-srt-22 | WBGene00056887",78.6713,NA,NA
"2771","WBGene00149988",0.11585955377446,0.234792331905493,0,0.260534246314808,"CBN11263","CBN11263","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,"CBG06411 | WBGene00028692",25.5932,"CRE19037 | WBGene00057799",32.0339,"Cjp-sru-42 | WBGene00125103",22.8814
"2772","WBGene00149990",0.0579297768872298,0,0.134440116070219,0,"Cbn-pfd-2","CBN11265","Prefoldin subunit 2","Prefoldin beta-like, Prefoldin, Prefoldin subunit 2","pfd-2 | WBGene00019220",79.2857,"Cbr-pfd-2 | WBGene00026479",72.1429,NA,NA,"Cjp-pfd-2 | WBGene00210987",70.7143
"2773","WBGene00149991",0.839981764864831,0,0,0,"CBN11266","CBN11266","Importin N-terminal domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2774","WBGene00149992",0.11585955377446,0.17609424892912,0,0.390801369472212,"CBN11267","CBN11267","SPK domain-containing protein","SPK domain",NA,NA,NA,NA,NA,NA,NA,NA
"2775","WBGene00149995",0,0,0,0,"Cbn-nhr-90","CBN11270","NR LBD domain-containing protein","Nuclear hormone receptor, ligand-binding domain, Nuclear hormone receptor-like domain superfamily","nhr-90 | WBGene00003680",62.3457,"CBG30598 | WBGene00270652",70.9877,"Cre-nhr-90 | WBGene00057809",78.7037,"CJA16122 | WBGene00135326",55.2469
"2776","WBGene00149998",0,0,0,0,"CBN11273","CBN11273","Glycosyltransferase family 92 protein","Phospholipase C, phosphatidylinositol-specific, Y domain, Glycosyltransferase family 92",NA,NA,"CBG05728 | WBGene00028122",63.75,NA,NA,"CJA13180 | WBGene00132384",46.25
"2777","WBGene00149999",0,0.17609424892912,0,0,"CBN11274","CBN11274","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2778","WBGene00150008",0,0.117396165952746,0,0.781602738944425,"CBN11283","CBN11283","","",NA,NA,NA,NA,NA,NA,NA,NA
"2779","WBGene00150009",0.0579297768872298,0,0,0,"CBN11284","CBN11284","","",NA,NA,NA,NA,NA,NA,NA,NA
"2780","WBGene00150023",0.0579297768872298,0,0,0,"CBN11298","CBN11298","CBN-DAB-1 protein","PTB/PI domain, PH-like domain superfamily","dab-1 | WBGene00000894",56.5022,NA,NA,NA,NA,"Cjp-dab-1 | WBGene00123879",53.3632
"2781","WBGene00150027",0,0.498933705299172,0.134440116070219,0,"CBN11302","CBN11302","G protein-coupled receptor","7TM GPCR, serpentine receptor class e (Sre)",NA,NA,"CBG01451 | WBGene00024691",53.7396,"CRE18403 | WBGene00062040",60.1108,NA,NA
"2782","WBGene00150032",0,0.293490414881866,0,0,"CBN11307","CBN11307","Transmembrane protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2783","WBGene00150034",0,0.117396165952746,0,0.521068492629616,"CBN11309","CBN11309","Helitron helicase","",NA,NA,NA,NA,NA,NA,NA,NA
"2784","WBGene00150037",0.0289648884436149,0,0,0,"CBN11312","CBN11312","FERM domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2785","WBGene00150038",0.0579297768872298,0.0880471244645598,0,0,"CBN11313","CBN11313","","",NA,NA,NA,NA,NA,NA,NA,NA
"2786","WBGene00150041",0,0,0,0,"CBN11316","CBN11316","Transposase","","T04C12.1 | WBGene00011427",85,"CBG23096 | WBGene00041513",87,"CRE18014 | WBGene00085274",84,"CJA07738 | WBGene00126942",85
"2787","WBGene00150043",0.463438215097838,0.528282746787359,0,0,"CBN11318","CBN11318","DDHD domain-containing protein","DDHD domain, Alpha/Beta hydrolase fold",NA,NA,NA,NA,"CRE21533 | WBGene00066828",37.6491,NA,NA
"2788","WBGene00150049",0,0.117396165952746,0,0.260534246314808,"CBN11324","CBN11324","","",NA,NA,NA,NA,NA,NA,NA,NA
"2789","WBGene00150054",0,0,0,0,"CBN11329","CBN11329","DUF281 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2790","WBGene00150061",0,0,0,0,"CBN11336","CBN11336","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2791","WBGene00150064",0,0.0586980829763732,0,0.260534246314808,"Cbn-sre-51","CBN11339","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class e (Sre)","sre-51 | WBGene00016833",67.2365,"Cbr-sre-51 | WBGene00039844",74.0741,"Cre-sre-51 | WBGene00054521",57.265,NA,NA
"2792","WBGene00150080",0,0,0,0,"CBN11355","CBN11355","","",NA,NA,NA,NA,NA,NA,NA,NA
"2793","WBGene00150082",0,0.0586980829763732,0,0,"Cbn-cyp-33E1.1","CBN11357","Unspecific monooxygenase","Cytochrome P450, Cytochrome P450, E-class, group I, Cytochrome P450 superfamily","cyp-33E3 | WBGene00018333",36,NA,NA,"Cre-cyp-33E2.2 | WBGene00071240",76.2857,"Cjp-cyp-33E1 | WBGene00121300",78
"2794","WBGene00150089",0,0,0,0,"CBN11364","CBN11364","C-type lectin domain-containing protein","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold","clec-233 | WBGene00009030",61.5094,"CBG04885 | WBGene00027480",64.1509,NA,NA,NA,NA
"2795","WBGene00150090",0.231719107548919,0.117396165952746,0.134440116070219,0,"Cbn-ctl-1.2","CBN11365","Catalase","Catalase haem-binding site, Catalase immune-responsive domain, Catalase core domain, Catalase, mono-functional, haem-containing, Catalase superfamily, Catalase active site, Catalase, mono-functional, haem-containing, clades 1 and 3, Catalase, clade 3","ctl-3 | WBGene00013220",83.7573,"Cbr-ctl-1 | WBGene00039723",90.0196,"Cre-ctl-1 | WBGene00057582",90.8023,"CJA07154 | WBGene00126358",81.409
"2796","WBGene00150095",0,0,0,0.260534246314808,"CBN11370","CBN11370","Reverse transcriptase domain-containing protein","",NA,NA,NA,NA,"CRE10713 | WBGene00085017",29.2308,NA,NA
"2797","WBGene00150097",0.11585955377446,0.17609424892912,0.134440116070219,0.130267123157404,"CBN11372","CBN11372","Restriction endonuclease","",NA,NA,NA,NA,NA,NA,NA,NA
"2798","WBGene00150101",0,0.0293490414881866,0.134440116070219,0.260534246314808,"CBN11376","CBN11376","GLOBIN domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2799","WBGene00150102",0.0289648884436149,0,0,0,"CBN11377","CBN11377","G_PROTEIN_RECEP_F1_2 domain-containing protein","G protein-coupled receptor, rhodopsin-like, GPCR, rhodopsin-like, 7TM, Serpentine type 7TM GPCR chemoreceptor Srsx, Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes",NA,NA,"CBG21082 | WBGene00039951",44.3077,"CRE03348 | WBGene00061409",80.6154,NA,NA
"2800","WBGene00150104",0,0,0,0,"CBN11379","CBN11379","","",NA,NA,NA,NA,NA,NA,NA,NA
"2801","WBGene00150105",0,0,0,0,"Cbn-srz-11","CBN11380","G protein-coupled receptor","7TM GPCR, serpentine receptor class z (Srz)","srz-14 | WBGene00010588",31.4985,NA,NA,NA,NA,NA,NA
"2802","WBGene00150117",0,0.146745207440933,0,0.781602738944425,"CBN11392","CBN11392","Protein kinase domain-containing protein","Protein kinase domain, Protein kinase-like domain superfamily, Protein kinase, ATP binding site",NA,NA,"CBG00227 | WBGene00023661",36.1775,"CRE01431 | WBGene00072375",30.3754,NA,NA
"2803","WBGene00150118",0,0,0,0,"CBN11393","CBN11393","Anaphase-promoting complex subunit 13","",NA,NA,NA,NA,NA,NA,NA,NA
"2804","WBGene00150124",0,0,0,0.521068492629616,"CBN11399","CBN11399","CUE domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2805","WBGene00150131",0,0,0,0,"CBN11406","CBN11406","Venom peptide","",NA,NA,NA,NA,NA,NA,NA,NA
"2806","WBGene00150137",0,0,0,0,"Cbn-hda-11.1","CBN11412","CBN-HDAC-11 protein","Histone deacetylase family, Ureohydrolase domain superfamily, Histone deacetylase domain, Histone deacetylase domain superfamily, Histone deacetylase 11","hda-11 | WBGene00007953",86.6197,"Cbr-hda-11 | WBGene00031188",87.3239,"Cre-hda-11 | WBGene00065053",88.0282,"Cjp-hda-11 | WBGene00138403",79.2253
"2807","WBGene00150141",0,0,0,0,"CBN11416","CBN11416","","",NA,NA,NA,NA,NA,NA,NA,NA
"2808","WBGene00150142",0,0,0,0,"CBN11417","CBN11417","DUF19 domain-containing protein","Domain of unknown function DUF19, Uncharacterised protein family UPF0376",NA,NA,NA,NA,NA,NA,NA,NA
"2809","WBGene00150143",0,0,0,0,"CBN11418","CBN11418","DUF4476 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2810","WBGene00150144",0,0,0,0,"CBN11419","CBN11419","CX domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2811","WBGene00150145",0,0.146745207440933,0,0.260534246314808,"CBN11420","CBN11420","G protein-coupled receptor","7TM GPCR, serpentine receptor class t (Srt)",NA,NA,"CBG13764 | WBGene00034475",82.1862,"CRE16966 | WBGene00070033",83.8057,NA,NA
"2812","WBGene00150146",0.0289648884436149,0,0,0,"CBN11421","CBN11421","SH3 domain-containing protein","SH3 domain, Arrestin-like, C-terminal, SH3-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"2813","WBGene00150147",0,0,0,0,"CBN11422","CBN11422","","",NA,NA,NA,NA,NA,NA,NA,NA
"2814","WBGene00150151",0,0.0293490414881866,0,0,"CBN11426","CBN11426","MARVEL domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2815","WBGene00150155",0,0,0,0,"CBN11430","CBN11430","Anoctamin","","egl-47 | WBGene00001211",84.1122,"Cbr-egl-47 | WBGene00038632",84.5794,"Cre-egl-47 | WBGene00062922",88.3178,"Cjp-egl-47 | WBGene00132481",85.514
"2816","WBGene00150156",0,0.0586980829763732,0,0,"CBN11431","CBN11431","RNA_helicase domain-containing protein","Helicase, superfamily 3, single-stranded DNA/RNA virus, P-loop containing nucleoside triphosphate hydrolase",NA,NA,NA,NA,NA,NA,NA,NA
"2817","WBGene00150158",0,0,0,0,"CBN11433","CBN11433","Beta-catenin-like protein 1","Pes-10",NA,NA,NA,NA,"CRE08495 | WBGene00071170",21.1031,NA,NA
"2818","WBGene00150160",0,0.117396165952746,0,0,"CBN11435","CBN11435","CCHC-type domain-containing protein","",NA,NA,NA,NA,"CRE30258 | WBGene00084586",18.5185,NA,NA
"2819","WBGene00150162",0.724122211090372,0.0586980829763732,0,0,"CBN11437","CBN11437","3'-5' exonuclease domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2820","WBGene00150166",0.782051987977602,0,0,0,"CBN11441","CBN11441","Reverse transcriptase domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2821","WBGene00150167",0.11585955377446,0.17609424892912,0,0,"Cbn-maoc-1.1","CBN11442","MaoC-like domain-containing protein","MaoC-like dehydratase domain, HotDog domain superfamily, N-terminal of MaoC-like dehydratase","maoc-1 | WBGene00017123",89.5973,"Cbr-maoc-1 | WBGene00033916",93.2886,"Cre-maoc-1 | WBGene00054285",94.6309,"Cjp-maoc-1 | WBGene00122289",74.4966
"2822","WBGene00150170",0,0.0586980829763732,0,0,"CBN11445","CBN11445","F-box domain-containing protein","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"2823","WBGene00150174",0,0.616329871251918,0,0,"CBN11449","CBN11449","","","T14E8.2 | WBGene00020505",57.0881,"CBG10838 | WBGene00032105",52.1073,"CRE00613 | WBGene00051482",62.8353,"CJA15966 | WBGene00135170",43.6782
"2824","WBGene00150180",0.0579297768872298,0,0,0,"CBN11455","CBN11455","BTB domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2825","WBGene00150181",0,0,0,0,"CBN11456","CBN11456","","",NA,NA,NA,NA,NA,NA,NA,NA
"2826","WBGene00150192",0.173789330661689,0,0,0,"CBN11467","CBN11467","FTH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2827","WBGene00150214",0,0.0586980829763732,0,0,"CBN11489","CBN11489","","7TM GPCR, serpentine receptor class z (Srz)",NA,NA,NA,NA,NA,NA,NA,NA
"2828","WBGene00150218",0.0579297768872298,0.17609424892912,0.134440116070219,0,"CBN11493","CBN11493","Fibroblast growth factor","",NA,NA,NA,NA,"CRE08791 | WBGene00056721",17.5926,NA,NA
"2829","WBGene00150221",0,0,0,0,"CBN11496","CBN11496","DDE_Tnp_1_7 domain-containing protein","",NA,NA,NA,NA,NA,NA,"CJA22728 | WBGene00178300",0.740741
"2830","WBGene00150223",0.173789330661689,0.17609424892912,0,0,"CBN11498","CBN11498","WAPL domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2831","WBGene00150225",0.173789330661689,0,0,0,"CBN11500","CBN11500","Peptidase_M13 domain-containing protein","Peptidase M13, Peptidase M13, C-terminal domain, Metallopeptidase, catalytic domain superfamily, Peptidase M13, domain 2",NA,NA,"CBG04353 | WBGene00027048",16.4214,"CRE06362 | WBGene00068102",14.33,NA,NA
"2832","WBGene00150227",0,0,0,0,"CBN11502","CBN11502","CW domain-containing protein","C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,NA,NA,NA,NA
"2833","WBGene00150238",0,0.0586980829763732,0.134440116070219,0,"CBN11513","CBN11513","DUF4461 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2834","WBGene00150244",0.0579297768872298,0,0,0,"CBN11519","CBN11519","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,"CBG31335 | WBGene00303276",24.4318,"CRE10504 | WBGene00086535",13.0682,NA,NA
"2835","WBGene00150248",0,0,0,0,"CBN11523","CBN11523","microsomal epoxide hydrolase","Epoxide hydrolase-like, Epoxide hydrolase, N-terminal, Epoxide hydrolase, Alpha/Beta hydrolase fold","W01A11.1 | WBGene00020909",91.1528,"CBG18950 | WBGene00038246",93.8338,"CRE30886 | WBGene00052165",89.5442,"CJA13512 | WBGene00132716",83.6461
"2836","WBGene00150255",0,0,0,0.130267123157404,"CBN11530","CBN11530","Peptidase A1 domain-containing protein","",NA,NA,NA,NA,"CRE03385 | WBGene00079052",77.4194,NA,NA
"2837","WBGene00150256",0.434473326654223,0.0586980829763732,0,0,"CBN11531","CBN11531","","",NA,NA,NA,NA,NA,NA,NA,NA
"2838","WBGene00150259",0,0,0,0,"CBN11534","CBN11534","Secretory peptide","","T02E9.5 | WBGene00011383",77.0992,"CBG23175 | WBGene00041579",78.626,"CRE11213 | WBGene00064724",67.9389,"CJA19010 | WBGene00138214",68.7023
"2839","WBGene00150263",0,0,0,0,"CBN11538","CBN11538","Chitin-binding type-2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2840","WBGene00150267",0.202754219105304,0.0586980829763732,0,0,"CBN11542","CBN11542","Biogenesis of lysosome-related organelles complex 1 subunit CNL1","",NA,NA,NA,NA,NA,NA,NA,NA
"2841","WBGene00150268",0,0.17609424892912,0,0,"CBN11543","CBN11543","DUF4806 domain-containing protein","",NA,NA,NA,NA,"CRE30193 | WBGene00081846",20.9622,"CJA39228 | WBGene00215075",37.457
"2842","WBGene00150274",0,0,0,0,"Cbn-ndx-3","CBN11549","Nudix hydrolase domain-containing protein","NUDIX hydrolase domain, NUDIX hydrolase-like domain superfamily, Coenzyme A pyrophosphatase","ndx-3 | WBGene00003580",75,"Cbr-ndx-3 | WBGene00025366",67.0732,"Cre-ndx-3 | WBGene00057467",76.2195,"Cjp-ndx-3 | WBGene00122305",62.8049
"2843","WBGene00150279",0,0.17609424892912,0,0,"CBN11554","CBN11554","BPTI/Kunitz inhibitor domain-containing protein","Pancreatic trypsin inhibitor Kunitz domain, Pancreatic trypsin inhibitor Kunitz domain superfamily","Y57E12AR.1 | WBGene00044612",77.2277,"CBG19074 | WBGene00038352",88.1188,"CRE27302 | WBGene00052288",91.0891,"CJA17610 | WBGene00136814",83.1683
"2844","WBGene00150281",0,0.440235622322799,0,0.260534246314808,"CBN11556","CBN11556","ATP-binding protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2845","WBGene00150285",0,0.17609424892912,0,0,"CBN11560","CBN11560","","7TM GPCR, serpentine receptor class g (Srg)","srg-29 | WBGene00005186",72.4551,"CBG31302 | WBGene00303240",58.982,"Cre-srg-29 | WBGene00052750",73.6527,"CJA11817 | WBGene00131021",47.006
"2846","WBGene00150287",0,0,0,0,"Cbn-clec-262.1","CBN11562","C-type LECtin","C-type lectin-like, PAN-3 domain, C-type lectin-like/link domain superfamily, C-type lectin fold","clec-262 | WBGene00013831",46.8944,"CBG11426 | WBGene00032542",27.6398,"CRE05449 | WBGene00052930",48.1366,NA,NA
"2847","WBGene00150289",0.0579297768872298,0,0,0,"CBN11564","CBN11564","","",NA,NA,NA,NA,NA,NA,NA,NA
"2848","WBGene00150291",0.202754219105304,0.0586980829763732,0,0,"CBN11566","CBN11566","SPK domain-containing protein","SPK domain","F28H6.4 | WBGene00009233",28.6689,"CBG20133 | WBGene00039195",6.48464,"CRE20938 | WBGene00071370",10.5802,"Cjp-gbas-1 | WBGene00120878",23.5495
"2849","WBGene00150292",0,0,0,0,"CBN11567","CBN11567","CW domain-containing protein","PAN-3 domain, C-type lectin fold",NA,NA,NA,NA,NA,NA,NA,NA
"2850","WBGene00150294",0,0,0,0,"CBN11569","CBN11569","P6","",NA,NA,NA,NA,NA,NA,NA,NA
"2851","WBGene00150295",0.0579297768872298,0.293490414881866,0.403320348210656,0,"CBN11570","CBN11570","Coiled-coil domain-containing protein 25","NFACT, RNA-binding domain, Jlp2/Ccd25","F43C1.7 | WBGene00023423",70.3704,"CBG21241 | WBGene00040076",68.5185,"CRE12250 | WBGene00069251",73.1481,NA,NA
"2852","WBGene00150299",0.202754219105304,0.146745207440933,0,0.130267123157404,"CBN11574","CBN11574","","",NA,NA,NA,NA,NA,NA,NA,NA
"2853","WBGene00150300",0,0.117396165952746,0,0.521068492629616,"CBN11575","CBN11575","C-type lectin domain-containing protein","C-type lectin-like/link domain superfamily, C-type lectin fold","clec-261 | WBGene00013834",46.875,"CBG04896 | WBGene00027489",44.1406,NA,NA,NA,NA
"2854","WBGene00150303",0,0,0.134440116070219,0,"CBN11578","CBN11578","RNase III domain-containing protein","",NA,NA,NA,NA,"CRE24076 | WBGene00085526",22.3464,NA,NA
"2855","WBGene00150304",0,0.17609424892912,0,0.260534246314808,"CBN11579","CBN11579","G protein-coupled receptor","7TM GPCR, serpentine receptor class r (Str)","str-33 | WBGene00006099",50,NA,NA,"Cre-str-33 | WBGene00071809",55.3097,NA,NA
"2856","WBGene00150305",0.0579297768872298,0,0,0.781602738944425,"CBN11580","CBN11580","Serpentine receptor class gamma","",NA,NA,"CBG28093 | WBGene00089507",4.88599,"CRE22329 | WBGene00065318",24.43,NA,NA
"2857","WBGene00150309",0.0289648884436149,0,0,0,"CBN11584","CBN11584","DUF736 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2858","WBGene00150314",0,0,0,0,"CBN11589","CBN11589","","","K02A6.1 | WBGene00019292",48.8889,"CBG22711 | WBGene00041212",58.8889,NA,NA,NA,NA
"2859","WBGene00150322",0,0,0,0,"CBN11597","CBN11597","Phosphoglycerate mutase family protein","Histidine phosphatase superfamily, clade-1, Histidine phosphatase superfamily","F09C12.8 | WBGene00017279",84.0708,"CBG20630 | WBGene00039578",91.5929,"CRE04888 | WBGene00055918",89.3805,"CJA12289 | WBGene00131493",68.5841
"2860","WBGene00150328",0.11585955377446,0,0,0,"CBN11603","CBN11603","MYST-type HAT domain-containing protein","Histone acetyltransferase domain, MYST-type, Acyl-CoA N-acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA
"2861","WBGene00150333",0,0,0,0.260534246314808,"CBN11608","CBN11608","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"2862","WBGene00150336",0,0,0,0,"CBN11611","CBN11611","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2863","WBGene00150339",0.0579297768872298,0.0586980829763732,0,0,"CBN11614","CBN11614","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"2864","WBGene00150341",0,0,0,0,"CBN11616","CBN11616","Transposase","",NA,NA,NA,NA,"CRE03812 | WBGene00070494",31.3953,"CJA15139 | WBGene00134343",13.9535
"2865","WBGene00150343",0,0.0293490414881866,0,0,"CBN11618","CBN11618","","",NA,NA,NA,NA,NA,NA,NA,NA
